MovieID,Title,Genres,AverageRating,MaleAverageRating,FemaleAverageRating,MaleCount,FemaleCount
2181,Marnie (1964),Thriller,3.49,3.51,3.44,248.0,98.0
2182,Wrong Man  The (1956),Drama|Film-Noir|Thriller,2.15,2.15,2.18,68.0,11.0
2183,Man Who Knew Too Much  The (1956),Thriller,3.69,3.62,3.84,179.0,77.0
2184,Trouble with Harry  The (1955),Mystery|Thriller,3.68,3.68,3.67,909.0,218.0
2185,I Confess (1953),Thriller,3.33,3.34,3.31,376.0,62.0
2186,Strangers on a Train (1951),Film-Noir|Thriller,3.72,3.71,3.78,242.0,36.0
2187,Stage Fright (1950),Mystery|Thriller,3.7,3.71,3.64,307.0,56.0
2188,54 (1998),Drama,2.27,2.34,1.91,125.0,22.0
2189,I Married A Strange Person (1997),Animation,2.94,2.97,2.84,191.0,51.0
2190,Why Do Fools Fall In Love? (1998),Drama,2.73,2.71,2.82,200.0,45.0
2191,Merry War  A (1997),Comedy,2.45,2.41,2.56,179.0,54.0
2192,See the Sea (Regarde la mer) (1997),Drama,2.87,2.88,2.86,139.0,76.0
2193,Willow (1988),Action|Adventure|Fantasy,3.17,3.16,3.19,526.0,188.0
2194,Untouchables  The (1987),Action|Crime|Drama,3.71,3.51,3.9,196.0,220.0
2195,Dirty Work (1998),Comedy,2.75,2.7,2.92,396.0,99.0
2196,Knock Off (1998),Action,3.5,,3.5,0.0,4.0
2197,Firelight (1997),Drama,3.32,3.26,3.5,19.0,6.0
2198,Modulations (1998),Documentary,3.75,3.57,5.0,7.0,1.0
2199,Phoenix (1998),Crime|Drama,3.83,3.82,3.86,231.0,73.0
2200,Under Capricorn (1949),Drama,3.73,3.75,3.7,20.0,10.0
2201,Paradine Case  The (1947),Drama,4.07,4.1,4.03,196.0,101.0
2202,Lifeboat (1944),Drama|Thriller|War,3.28,3.21,3.46,394.0,147.0
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,3.42,3.44,3.38,406.0,104.0
2204,Saboteur (1942),Thriller,3.2,3.18,3.24,164.0,74.0
2205,Mr. & Mrs. Smith (1941),Comedy,3.15,3.09,3.33,168.0,54.0
2206,Suspicion (1941),Mystery|Thriller,3.82,3.76,3.97,349.0,148.0
2207,Jamaica Inn (1939),Drama,3.84,3.78,4.06,235.0,70.0
2208,Lady Vanishes  The (1938),Comedy|Mystery|Romance|Thriller,3.85,3.87,3.78,286.0,83.0
2209,Young and Innocent (1937),Crime|Thriller,3.65,3.61,3.84,575.0,135.0
2210,Sabotage (1936),Thriller,3.43,3.32,3.65,270.0,134.0
2211,Secret Agent (1936),Thriller,2.83,2.79,2.9,128.0,73.0
2212,Man Who Knew Too Much  The (1934),Thriller,3.27,3.2,3.48,269.0,86.0
2213,Waltzes from Vienna (1933),Comedy|Musical,3.71,3.62,3.92,509.0,210.0
2214,Number Seventeen (1932),Thriller,3.37,3.21,3.62,430.0,263.0
2215,Rich and Strange (1932),Comedy|Romance,3.11,3.03,3.25,224.0,128.0
2216,Skin Game  The (1931),Drama,2.55,2.54,2.57,170.0,61.0
2217,Elstree Calling (1930),Comedy|Musical,2.89,2.92,2.67,145.0,21.0
2218,Juno and Paycock (1930),Drama,2.25,2.2,2.78,94.0,9.0
2219,Murder! (1930),Mystery|Thriller,3.73,3.73,3.71,534.0,161.0
2220,Manxman  The (1929),Drama,3.17,3.12,3.33,95.0,33.0
2221,Blackmail (1929),Thriller,2.12,1.86,2.83,51.0,18.0
2222,Champagne (1928),Comedy,2.0,2.02,1.92,229.0,59.0
2223,Farmer's Wife  The (1928),Comedy,2.79,2.49,3.04,65.0,75.0
2224,Downhill (1927),Drama,3.31,3.2,3.59,187.0,80.0
2225,Easy Virtue (1927),Drama,3.78,3.0,4.17,3.0,6.0
2226,Ring  The (1927),Drama,3.25,3.15,3.43,13.0,7.0
2227,Lodger  The (1926),Thriller,2.6,2.67,2.0,18.0,2.0
2228,Mountain Eagle  The (1926),Drama,3.48,3.49,3.41,178.0,41.0
2229,Pleasure Garden  The (1925),Drama,3.82,3.85,3.75,507.0,205.0
2230,Always Tell Your Wife (1923),Comedy,3.61,3.52,3.83,512.0,187.0
2231,Rounders (1998),Crime|Drama,2.41,2.33,2.6,124.0,53.0
2232,Cube (1997),Sci-Fi|Thriller,2.61,2.6,2.62,161.0,45.0
2233,Digging to China (1998),Drama,2.05,2.05,,20.0,0.0
2234,Let's Talk About Sex (1998),Drama,3.38,3.54,2.89,82.0,27.0
2235,One Man's Hero (1999),Drama|War,3.52,3.49,3.58,99.0,45.0
2236,Simon Birch (1998),Drama,3.48,3.52,3.22,687.0,122.0
2237,Without Limits (1998),Drama,3.08,3.05,3.1,38.0,41.0
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,2.68,2.7,2.6,105.0,25.0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,2.55,2.54,2.67,111.0,12.0
2240,My Bodyguard (1980),Drama,3.69,3.66,3.72,107.0,89.0
2241,Class (1983),Comedy,3.25,3.0,3.33,1.0,3.0
2242,Grandview  U.S.A. (1984),Drama,3.56,3.53,3.68,85.0,25.0
2243,Broadcast News (1987),Comedy|Drama|Romance,3.57,3.56,3.6,1123.0,372.0
2244,Allnighter  The (1987),Comedy|Romance,3.83,3.67,4.0,9.0,9.0
2245,Working Girl (1988),Comedy|Drama,3.9,3.93,3.77,147.0,44.0
2246,Stars and Bars (1988),Comedy,3.22,3.18,3.32,61.0,22.0
2247,Married to the Mob (1988),Comedy,3.66,3.66,3.67,83.0,12.0
2248,Say Anything... (1989),Comedy|Drama|Romance,3.15,3.26,2.75,31.0,8.0
2249,My Blue Heaven (1990),Comedy,3.33,3.36,3.25,42.0,16.0
2250,Men Don't Leave (1990),Drama,3.57,3.59,3.53,80.0,38.0
2251,Cabinet of Dr. Ramirez  The (1991),Comedy,3.58,3.54,3.7,71.0,27.0
2252,Hero (1992),Comedy|Drama,3.93,3.96,3.84,134.0,45.0
2253,Toys (1992),Action|Comedy|Fantasy,3.6,3.54,3.77,108.0,39.0
2254,Choices (1981),Drama,3.59,3.46,4.0,13.0,4.0
2255,Young Doctors in Love (1982),Comedy,4.3,4.26,4.41,347.0,135.0
2256,Parasite (1982),Horror|Sci-Fi,3.58,3.53,3.71,19.0,7.0
2257,No Small Affair (1984),Comedy|Romance,2.76,2.78,2.7,202.0,57.0
2258,Master Ninja I (1984),Action,3.71,3.79,3.0,19.0,2.0
2259,Blame It on Rio (1984),Comedy|Romance,2.85,2.89,2.76,35.0,17.0
2260,Wisdom (1986),Action|Crime,2.8,2.5,3.25,6.0,4.0
2261,One Crazy Summer (1986),Comedy,3.29,3.2,3.5,5.0,2.0
2262,About Last Night... (1986),Comedy|Drama|Romance,3.5,3.45,3.66,635.0,167.0
2263,Seventh Sign  The (1988),Thriller,4.01,4.01,4.02,938.0,189.0
2264,We're No Angels (1989),Drama,3.01,3.08,2.5,119.0,16.0
2265,Nothing But Trouble (1991),Adventure|Comedy,2.44,2.44,,27.0,0.0
2266,Butcher's Wife  The (1991),Comedy|Romance,4.18,3.83,4.6,6.0,5.0
2267,Mortal Thoughts (1991),Mystery|Thriller,4.0,4.0,,2.0,0.0
2268,Few Good Men  A (1992),Crime|Drama,,,,,
2269,Indecent Proposal (1993),Drama,2.5,2.57,2.0,7.0,1.0
2270,Century of Cinema  A (1994),Documentary,3.4,3.33,4.0,18.0,2.0
2271,Permanent Midnight (1998),Drama,3.94,3.98,3.81,170.0,43.0
2272,One True Thing (1998),Drama,4.27,4.23,4.35,162.0,71.0
2273,Rush Hour (1998),Action|Thriller,3.82,3.79,3.94,71.0,18.0
2274,Lilian's Story (1995),Drama,3.52,3.28,3.8,18.0,15.0
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,4.01,3.83,4.32,105.0,62.0
2276,Soldier's Daughter Never Cries  A (1998),Drama,2.88,3.14,1.0,7.0,1.0
2277,Somewhere in the City (1997),Drama,4.19,4.12,4.3,129.0,70.0
2278,Ronin (1998),Action|Crime|Thriller,3.3,3.5,2.5,8.0,2.0
2279,Urban Legend (1998),Horror|Thriller,3.7,3.8,3.12,46.0,8.0
2280,Clay Pigeons (1998),Crime,3.53,3.8,2.5,15.0,4.0
2281,Monument Ave. (1998),Crime,3.84,3.81,3.91,96.0,32.0
2282,Pecker (1998),Comedy|Drama,1.0,1.0,,1.0,0.0
2283,Sheltering Sky  The (1990),Drama,3.0,3.0,,1.0,0.0
2284,Bandit Queen (1994),Drama,3.5,3.3,4.5,10.0,2.0
2285,If.... (1968),Drama,,,,,
2286,Fiendish Plot of Dr. Fu Manchu  The (1980),Comedy,1.0,1.0,,1.0,0.0
2287,Them! (1954),Sci-Fi|Thriller|War,2.0,2.0,,1.0,0.0
2288,Thing  The (1982),Action|Horror|Sci-Fi|Thriller,3.4,3.71,2.67,7.0,3.0
2289,Player  The (1992),Comedy|Drama,,,,,
2290,Stardust Memories (1980),Comedy|Drama,3.09,3.22,2.5,9.0,2.0
2291,Edward Scissorhands (1990),Drama|Romance,,,,,
2292,Overnight Delivery (1996),Romance,3.33,3.33,,3.0,0.0
2293,Shadrach (1998),Drama,,,,,
2294,Antz (1998),Animation|Children's,,,,,
2295,Impostors  The (1998),Comedy,3.0,,3.0,0.0,1.0
2296,Night at the Roxbury  A (1998),Comedy,3.52,3.31,3.88,13.0,8.0
2297,What Dreams May Come (1998),Drama|Romance,,,,,
2298,Strangeland (1998),Thriller,,,,,
2299,Battle of the Sexes  The (1959),Comedy,,,,,
2300,Producers  The (1968),Comedy|Musical,3.61,3.68,3.27,285.0,60.0
2301,History of the World: Part I (1981),Comedy,3.47,3.46,3.53,201.0,32.0
2302,My Cousin Vinny (1992),Comedy,1.6,1.5,2.0,4.0,1.0
2303,Nashville (1975),Drama|Musical,1.88,1.71,3.0,7.0,1.0
2304,Love Is the Devil (1998),Drama,2.0,2.0,,1.0,0.0
2305,Slam (1998),Drama,3.61,3.59,3.66,140.0,62.0
2306,Holy Man (1998),Comedy,3.59,3.57,3.64,30.0,14.0
2307,One Tough Cop (1998),Action|Drama,3.83,3.93,3.53,58.0,19.0
2308,Detroit 9000 (1973),Action|Crime,3.74,3.86,3.44,70.0,27.0
2309,Inheritors  The (Die Siebtelbauern) (1998),Drama,3.51,3.52,3.48,173.0,65.0
2310,Mighty  The (1998),Drama,2.78,2.77,2.81,98.0,31.0
2311,2010 (1984),Mystery|Sci-Fi,2.5,2.6,2.0,5.0,1.0
2312,Children of a Lesser God (1986),Drama,3.75,3.74,3.76,527.0,262.0
2313,Elephant Man  The (1980),Drama,1.86,1.67,3.0,6.0,1.0
2314,Beloved (1998),Drama,3.41,3.31,3.61,336.0,178.0
2315,Bride of Chucky (1998),Horror|Thriller,2.71,2.78,2.6,9.0,5.0
2316,Practical Magic (1998),Drama|Romance,3.09,3.02,3.26,251.0,114.0
2317,Alarmist  The (1997),Comedy,4.02,3.96,4.13,605.0,309.0
2318,Happiness (1998),Comedy,3.19,3.22,3.09,183.0,56.0
2319,Reach the Rock (1997),Comedy,3.15,3.15,3.13,39.0,23.0
2320,Apt Pupil (1998),Drama|Thriller,3.5,4.0,3.0,1.0,1.0
2321,Pleasantville (1998),Comedy,3.02,3.03,2.98,144.0,42.0
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,2.56,2.5,2.81,352.0,88.0
2323,Cruise  The (1998),Documentary,2.0,2.0,,1.0,0.0
2324,Life Is Beautiful (La Vita ?bella) (1997),Comedy|Drama,2.61,2.74,1.92,66.0,13.0
2325,Orgazmo (1997),Comedy,2.38,2.5,1.0,22.0,2.0
2326,Shattered Image (1998),Drama|Thriller,2.94,3.0,2.83,11.0,6.0
2327,Tales from the Darkside: The Movie (1990),Horror,3.0,4.0,2.0,1.0,1.0
2328,Vampires (1998),Horror,2.72,2.77,2.49,164.0,37.0
2329,American History X (1998),Drama,2.8,2.82,2.73,38.0,11.0
2330,Hands on a Hard Body (1996),Documentary,3.33,3.31,3.39,120.0,41.0
2331,Living Out Loud (1998),Comedy|Romance,3.16,3.14,3.19,220.0,106.0
2332,Belly (1998),Crime|Drama,3.1,3.04,3.28,128.0,47.0
2333,Gods and Monsters (1998),Drama,2.59,2.55,2.75,67.0,16.0
2334,Siege  The (1998),Action|Thriller,2.0,2.01,1.92,70.0,13.0
2335,Waterboy  The (1998),Comedy,2.87,2.85,2.9,105.0,90.0
2336,Elizabeth (1998),Drama,2.95,2.96,2.92,50.0,24.0
2337,Velvet Goldmine (1998),Drama,3.93,3.94,3.89,794.0,267.0
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2.74,2.72,2.78,154.0,63.0
2339,I'll Be Home For Christmas (1998),Comedy|Romance,,,,,
2340,Meet Joe Black (1998),Romance,3.29,3.31,3.21,62.0,14.0
2341,Dancing at Lughnasa (1998),Drama,3.46,3.46,3.45,61.0,51.0
2342,Hard Core Logo (1996),Comedy,3.57,3.55,3.63,524.0,103.0
2343,Naked Man  The (1998),Drama,,,,,
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,3.37,3.48,2.5,63.0,8.0
2345,Desert Bloom (1986),Drama,3.71,3.76,3.67,37.0,33.0
2346,Stepford Wives  The (1975),Sci-Fi|Thriller,2.0,2.0,,1.0,0.0
2347,Pope of Greenwich Village  The (1984),Action,3.53,3.57,3.22,701.0,105.0
2348,Sid and Nancy (1986),Drama,2.72,2.64,2.95,171.0,55.0
2349,Mona Lisa (1986),Comedy|Thriller,3.43,3.41,3.48,92.0,33.0
2350,Heart Condition (1990),Comedy,3.45,3.33,4.0,9.0,2.0
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,3.52,3.44,3.71,221.0,95.0
2352,Big Chill  The (1983),Comedy|Drama,2.92,2.98,2.76,44.0,17.0
2353,Enemy of the State (1998),Action|Thriller,3.79,3.76,3.83,25.0,18.0
2354,Rugrats Movie  The (1998),Animation|Children's|Comedy,3.89,3.89,3.89,45.0,9.0
2355,Bug's Life  A (1998),Animation|Children's|Comedy,2.51,2.5,2.67,40.0,3.0
2356,Celebrity (1998),Comedy,3.44,3.44,3.45,240.0,40.0
2357,Central Station (Central do Brasil) (1998),Drama,3.79,3.83,3.5,649.0,92.0
2358,Savior (1998),Drama,3.96,3.97,3.95,725.0,253.0
2359,Waking Ned Devine (1998),Comedy,3.28,3.35,3.0,96.0,25.0
2360,Celebration  The (Festen) (1998),Drama,3.59,3.54,3.7,1001.0,472.0
2361,Pink Flamingos (1972),Comedy,2.5,2.75,2.12,12.0,8.0
2362,Glen or Glenda (1953),Drama,3.24,3.4,3.0,15.0,10.0
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,3.48,3.49,3.47,468.0,177.0
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,3.81,3.71,4.05,52.0,22.0
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2.38,2.46,2.07,115.0,29.0
2366,King Kong (1933),Action|Adventure|Horror,3.11,3.05,3.23,237.0,118.0
2367,King Kong (1976),Action|Adventure|Horror,1.87,1.82,2.0,11.0,4.0
2368,King Kong Lives (1986),Action|Adventure|Horror,3.75,3.5,4.0,2.0,2.0
2369,Desperately Seeking Susan (1985),Comedy|Romance,4.14,4.13,4.19,503.0,155.0
2370,Emerald Forest  The (1985),Action|Adventure|Drama,3.59,3.58,3.64,310.0,61.0
2371,Fletch (1985),Comedy,3.78,3.77,3.83,796.0,290.0
2372,Fletch Lives (1989),Comedy,3.92,3.97,3.75,252.0,73.0
2373,Red Sonja (1985),Action|Adventure,3.57,3.0,4.33,4.0,3.0
2374,Gung Ho (1986),Comedy|Drama,3.48,3.07,4.0,14.0,11.0
2375,Money Pit  The (1986),Comedy,2.49,2.52,2.35,73.0,17.0
2376,View to a Kill  A (1985),Action,2.63,2.58,3.0,33.0,5.0
2377,Lifeforce (1985),Horror|Sci-Fi,2.0,2.0,,1.0,0.0
2378,Police Academy (1984),Comedy,4.5,,4.5,0.0,2.0
2379,Police Academy 2: Their First Assignment (1985),Comedy,3.8,3.71,3.98,89.0,45.0
2380,Police Academy 3: Back in Training (1986),Comedy,3.42,3.41,3.45,423.0,47.0
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,3.83,3.79,3.89,206.0,125.0
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,4.01,3.99,4.09,340.0,117.0
2383,Police Academy 6: City Under Siege (1989),Comedy,3.13,2.97,3.37,61.0,43.0
2384,Babe: Pig in the City (1998),Children's|Comedy,2.37,2.32,2.57,117.0,30.0
2385,Home Fries (1998),Comedy|Romance,2.98,2.78,3.18,117.0,119.0
2386,Jerry Springer: Ringmaster (1998),Drama,2.62,2.62,,8.0,0.0
2387,Very Bad Things (1998),Comedy|Crime,3.9,3.95,3.74,244.0,76.0
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,,,,,
2389,Psycho (1998),Crime|Horror|Thriller,3.11,3.11,3.09,142.0,45.0
2390,Little Voice (1998),Comedy,3.7,3.69,3.7,833.0,325.0
2391,Simple Plan  A (1998),Crime|Thriller,2.93,2.93,2.9,269.0,21.0
2392,Jack Frost (1998),Comedy|Drama,3.94,3.9,4.2,30.0,5.0
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,4.33,4.29,4.42,785.0,367.0
2394,Prince of Egypt  The (1998),Animation|Musical,3.13,3.1,3.32,100.0,19.0
2395,Rushmore (1998),Comedy,3.0,3.22,2.33,9.0,3.0
2396,Shakespeare in Love (1998),Comedy|Romance,2.85,2.81,3.17,88.0,12.0
2397,Mass Appeal (1984),Drama,2.85,2.86,2.79,145.0,28.0
2398,Miracle on 34th Street (1947),Drama,4.23,4.24,4.18,486.0,154.0
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,4.16,4.24,3.96,66.0,26.0
2400,Prancer (1989),Children's|Drama,3.22,3.22,3.22,94.0,85.0
2401,Pale Rider (1985),Western,3.25,3.0,5.0,7.0,1.0
2402,Rambo: First Blood Part II (1985),Action|War,3.81,3.79,3.88,401.0,177.0
2403,First Blood (1982),Action,3.12,3.15,2.97,327.0,59.0
2404,Rambo III (1988),Action|War,2.93,2.98,2.74,328.0,92.0
2405,Jewel of the Nile  The (1985),Action|Adventure|Comedy|Romance,4.03,3.93,4.2,593.0,345.0
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.21,3.2,3.22,81.0,45.0
2407,Cocoon (1985),Comedy|Sci-Fi,2.2,2.2,2.2,225.0,70.0
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,2.93,2.71,3.3,17.0,10.0
2409,Rocky II (1979),Action|Drama,3.25,3.25,3.26,220.0,124.0
2410,Rocky III (1982),Action|Drama,3.27,3.38,3.15,24.0,20.0
2411,Rocky IV (1985),Action|Drama,3.73,3.5,4.33,8.0,3.0
2412,Rocky V (1990),Action|Drama,2.0,2.0,,2.0,0.0
2413,Clue (1985),Comedy|Mystery,3.42,3.48,2.96,178.0,23.0
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,3.37,3.31,3.5,29.0,14.0
2415,Violets Are Blue... (1986),Drama|Romance,3.31,3.3,3.33,224.0,76.0
2416,Back to School (1986),Comedy,3.74,3.78,3.4,85.0,10.0
2417,Heartburn (1986),Comedy|Drama,3.55,3.52,3.63,207.0,97.0
2418,Nothing in Common (1986),Comedy,3.61,3.65,3.49,124.0,43.0
2419,Extremities (1986),Drama|Thriller,2.79,2.78,3.0,18.0,1.0
2420,Karate Kid  The (1984),Drama,4.21,4.12,4.41,77.0,34.0
2421,Karate Kid  Part II  The (1986),Action|Adventure|Drama,3.87,3.83,3.99,597.0,241.0
2422,Karate Kid III  The (1989),Action|Adventure|Drama,3.69,3.69,3.66,807.0,181.0
2423,Christmas Vacation (1989),Comedy,2.78,2.61,3.1,93.0,48.0
2424,You've Got Mail (1998),Comedy|Romance,3.85,3.83,3.93,1234.0,469.0
2425,General  The (1998),Crime,2.9,3.03,2.52,71.0,25.0
2426,Theory of Flight  The (1998),Comedy|Drama|Romance,4.28,4.24,4.35,123.0,92.0
2427,Thin Red Line  The (1998),Action|Drama|War,4.0,4.33,3.0,3.0,1.0
2428,Faculty  The (1998),Horror|Sci-Fi,3.88,3.84,3.96,481.0,222.0
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,4.31,4.31,4.31,91.0,26.0
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,3.24,3.25,3.21,119.0,39.0
2431,Patch Adams (1998),Comedy|Drama,2.85,2.74,3.27,42.0,11.0
2432,Stepmom (1998),Drama,3.32,3.37,2.95,262.0,39.0
2433,Civil Action  A (1998),Drama,2.78,2.79,2.67,106.0,15.0
2434,Down in the Delta (1998),Drama,2.77,2.85,2.44,111.0,25.0
2435,Hurlyburly (1998),Drama,3.66,3.71,3.38,634.0,122.0
2436,Tea with Mussolini (1999),Comedy,2.76,2.79,2.57,263.0,46.0
2437,Wilde (1997),Drama,1.69,1.66,1.88,50.0,8.0
2438,Outside Ozona (1998),Drama|Thriller,2.95,2.84,3.15,527.0,313.0
2439,Affliction (1997),Drama,3.51,3.55,3.35,116.0,26.0
2440,Another Day in Paradise (1998),Drama,3.59,3.67,3.28,483.0,116.0
2441,Hi-Lo Country  The (1998),Drama|Western,2.97,2.96,3.0,207.0,31.0
2442,Hilary and Jackie (1998),Drama,2.48,2.46,2.64,164.0,25.0
2443,Playing by Heart (1998),Drama|Romance,2.93,2.95,2.85,205.0,39.0
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,2.89,2.83,3.06,309.0,109.0
2445,At First Sight (1999),Drama,3.27,3.23,3.55,285.0,40.0
2446,In Dreams (1999),Thriller,2.95,2.99,2.25,171.0,12.0
2447,Varsity Blues (1999),Comedy|Drama,3.0,2.96,3.19,339.0,74.0
2448,Virus (1999),Horror|Sci-Fi,2.39,2.31,2.72,182.0,43.0
2449,Garbage Pail Kids Movie  The (1987),Adventure|Children's,2.03,1.97,2.27,155.0,41.0
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,1.91,1.8,2.41,142.0,32.0
2451,Gate  The (1987),Horror,1.77,1.72,1.94,119.0,31.0
2452,Gate II: Trespassers  The (1990),Horror,1.66,1.66,1.62,125.0,24.0
2453,Boy Who Could Fly  The (1986),Drama|Fantasy,3.29,3.32,3.23,358.0,165.0
2454,Fly  The (1958),Horror|Sci-Fi,2.58,2.49,2.68,80.0,66.0
2455,Fly  The (1986),Horror|Sci-Fi,1.97,1.94,2.08,47.0,12.0
2456,Fly II  The (1989),Horror|Sci-Fi,2.77,2.85,2.44,178.0,39.0
2457,Running Scared (1986),Action|Comedy,3.47,3.2,4.0,10.0,5.0
2458,Armed and Dangerous (1986),Comedy|Crime,2.65,2.63,2.72,210.0,54.0
2459,Texas Chainsaw Massacre  The (1974),Horror,3.69,3.72,3.64,204.0,126.0
2460,Texas Chainsaw Massacre 2  The (1986),Horror,3.75,3.77,3.66,591.0,154.0
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,2.23,2.12,2.56,151.0,54.0
2462,Return of the Texas Chainsaw Massacre  The (1994),Horror,3.35,3.31,3.55,683.0,124.0
2463,Ruthless People (1986),Comedy,3.57,3.5,3.78,432.0,147.0
2464,Trick or Treat (1986),Horror,3.84,3.87,3.76,940.0,280.0
2465,Deadly Friend (1986),Horror,4.13,4.1,4.18,1571.0,798.0
2466,Belizaire the Cajun (1986),Drama,3.3,3.37,3.0,19.0,4.0
2467,Name of the Rose  The (1986),Mystery,3.96,3.96,3.96,258.0,122.0
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2.67,2.54,3.05,168.0,55.0
2469,Peggy Sue Got Married (1986),Comedy|Romance,2.86,2.85,2.88,27.0,16.0
2470,Crocodile Dundee (1986),Adventure|Comedy,3.77,3.79,3.52,289.0,23.0
2471,Crocodile Dundee II (1988),Adventure|Comedy,2.83,2.86,2.54,362.0,39.0
2472,Tough Guys (1986),Comedy,3.57,3.6,3.29,362.0,35.0
2473,Soul Man (1986),Comedy,2.34,2.34,2.38,277.0,24.0
2474,Color of Money  The (1986),Drama,3.16,3.05,3.49,499.0,174.0
2475,52 Pick-Up (1986),Action|Mystery|Thriller,3.69,3.63,3.85,1002.0,343.0
2476,Heartbreak Ridge (1986),Action|War,3.54,3.5,3.65,783.0,223.0
2477,Firewalker (1986),Adventure,2.53,2.46,2.82,209.0,50.0
2478,Three Amigos! (1986),Comedy|Western,3.18,3.24,2.74,387.0,58.0
2479,Gloria (1999),Drama|Thriller,2.88,2.94,2.36,354.0,47.0
2480,Dry Cleaning (Nettoyage ?sec) (1997),Drama,2.65,2.66,2.56,334.0,41.0
2481,My Name Is Joe (1998),Drama|Romance,2.1,2.13,1.88,241.0,33.0
2482,Still Crazy (1998),Comedy|Romance,3.25,3.2,3.37,317.0,126.0
2483,Day of the Beast  The (El Día de la bestia) (1995),Comedy|Horror|Thriller,3.39,3.36,3.51,311.0,68.0
2484,Tinseltown (1998),Comedy,2.8,2.78,2.83,9.0,6.0
2485,She's All That (1999),Comedy|Romance,3.15,3.21,2.89,284.0,70.0
2486,24-hour Woman (1998),Drama,2.95,2.82,3.09,39.0,35.0
2487,Blood  Guts  Bullets and Octane (1998),Action|Comedy,3.07,3.2,2.65,84.0,26.0
2488,Peeping Tom (1960),Drama|Horror|Thriller,3.2,3.06,3.58,50.0,19.0
2489,Spanish Fly (1998),Drama,3.42,3.44,3.36,368.0,125.0
2490,Payback (1999),Action|Thriller,2.68,2.65,2.77,378.0,99.0
2491,Simply Irresistible (1999),Comedy|Romance,2.12,2.12,2.16,241.0,45.0
2492,20 Dates (1998),Comedy,3.59,3.67,3.32,398.0,117.0
2493,Harmonists  The (1997),Drama,3.38,3.28,3.54,508.0,330.0
2494,Last Days  The (1998),Documentary,3.62,3.63,3.5,52.0,6.0
2495,Fantastic Planet  The (La Planète sauvage) (1973),Animation|Sci-Fi,2.96,3.0,2.93,13.0,14.0
2496,Blast from the Past (1999),Comedy|Romance,3.4,3.42,3.28,695.0,108.0
2497,Message in a Bottle (1999),Romance,2.78,2.77,2.83,418.0,95.0
2498,My Favorite Martian (1999),Comedy|Sci-Fi,2.83,2.8,2.91,136.0,44.0
2499,God Said 'Ha!' (1998),Comedy,3.11,3.09,3.18,111.0,33.0
2500,Jawbreaker (1999),Comedy,3.14,3.01,3.47,343.0,131.0
2501,October Sky (1999),Drama,3.14,2.92,3.37,75.0,71.0
2502,Office Space (1999),Comedy|Romance,3.36,3.35,3.39,464.0,148.0
2503,Apple  The (Sib) (1998),Drama,3.63,3.64,3.63,33.0,27.0
2504,200 Cigarettes (1999),Comedy|Drama,3.08,3.03,3.26,76.0,23.0
2505,8MM (1999),Thriller,3.59,3.51,3.68,65.0,57.0
2506,Other Sister  The (1999),Comedy|Drama|Romance,3.65,3.63,3.67,52.0,33.0
2507,Breakfast of Champions (1999),Comedy,4.0,,4.0,0.0,1.0
2508,Breaks  The (1999),Drama,3.61,3.64,3.53,140.0,58.0
2509,Eight Days a Week (1997),Comedy,3.36,3.3,3.71,40.0,7.0
2510,Just the Ticket (1999),Comedy|Romance,3.04,3.15,2.67,20.0,6.0
2511,Long Goodbye  The (1973),Crime,3.82,3.8,3.85,92.0,68.0
2512,Ballad of Narayama  The (Narayama Bushiko) (1982),Drama,3.6,3.68,3.54,47.0,79.0
2513,Pet Sematary (1989),Horror,4.0,3.75,5.0,4.0,1.0
2514,Pet Sematary II (1992),Horror,2.8,2.93,2.61,43.0,31.0
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,2.54,2.58,2.48,40.0,23.0
2516,Children of the Corn III (1994),Horror,3.06,3.11,2.85,213.0,53.0
